,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,pattern_subset,pattern_subset_type,prec_type,snr_rel,perm_num,n_runs
7931,V4_left_mean,IT_right_mean,0.39429821188415204,0.11810073273062047,0,0,0.03333445277344798,0.40796070649815513,1,,,,,,,106,93,130,141,119,5,serial,res-univariate,2.0,1,16
7932,V4_left_mean,V4_left_mean,0.5118013502402196,0.12741905988216948,1,0,0.27182378095489984,0.5241629767659339,1,,,,,,,106,93,130,141,119,5,random,res-univariate,2.0,1,16
7933,V4_left_mean,V4_left_mean,0.32999854834758857,0.061327830461396046,1,0,-0.1551617801303828,0.373641578731614,1,,,,,,,106,93,130,141,119,10,serial,res-univariate,2.0,1,16
7934,V4_left_mean,V4_left_mean,0.6331238138300777,0.05515533815544563,1,0,0.40776243731624356,0.6377023187999133,1,,,,,,,106,93,130,141,119,10,random,res-univariate,2.0,1,16
7935,V4_left_mean,V4_left_mean,0.4749634149449013,0.04387146040343861,1,19,0.10274688271670875,0.49297111462273796,1,,,,,,,106,93,130,141,119,25,serial,res-univariate,2.0,1,16
7936,V4_left_mean,V4_left_mean,0.5117141325101745,0.03010277282669362,1,19,0.16056065842957254,0.5173880583259527,1,,,,,,,106,93,130,141,119,25,random,res-univariate,2.0,1,16
7937,V4_left_mean,V4_left_mean,0.5526109828110279,0.03271493010406868,1,19,0.2401939485579511,0.5599059527146346,1,,,,,,,106,93,130,141,119,50,serial,res-univariate,2.0,1,16
7938,V4_left_mean,V3_left_mean,0.2772576505707833,0.09662830583110062,0,0,-0.14798410991461994,0.31637286178703933,1,,,,,,,106,93,130,141,119,5,serial,res-univariate,2.0,1,32
7939,V4_left_mean,V4_left_mean,0.7399017744978438,0.1644411343512918,1,0,0.6031299176210602,0.7440564646976255,1,,,,,,,106,93,130,141,119,5,random,res-univariate,2.0,1,32
7940,V4_left_mean,V4_left_mean,0.4229252373468111,0.06071850534893607,1,0,-0.01808669912652491,0.4312787927934273,1,,,,,,,106,93,130,141,119,10,serial,res-univariate,2.0,1,32
7941,V4_left_mean,V4_left_mean,0.6939574450242785,0.08572686100364267,1,0,0.5153129251508712,0.7036844696332114,1,,,,,,,106,93,130,141,119,10,random,res-univariate,2.0,1,32
7942,V4_left_mean,V4_left_mean,0.6514191557530183,0.07260777349603059,1,19,0.4250819060186385,0.6578274383990542,1,,,,,,,106,93,130,141,119,25,serial,res-univariate,2.0,1,32
7943,V4_left_mean,V4_left_mean,0.696665431227784,0.0604140702368344,1,16,0.5078969988417184,0.7012078825363539,1,,,,,,,106,93,130,141,119,25,random,res-univariate,2.0,1,32
7944,V4_left_mean,V4_left_mean,0.6855390066554297,0.03674931594332965,1,19,0.48406011090775697,0.6891629206396727,1,,,,,,,106,93,130,141,119,50,serial,res-univariate,2.0,1,32
7945,V4_right_mean,V4_left_mean,0.20710018398112104,0.07802891722140845,0,0,-0.37770022289845884,0.24259074021261348,1,,,,,,,96,96,105,124,103,5,serial,res-univariate,2.0,1,2
7946,V4_right_mean,V1_left_mean,0.3271748847925433,0.16025519161396948,0,0,-0.013562994570639775,0.4055721978714596,1,,,,,,,96,96,105,124,103,5,random,res-univariate,2.0,1,2
7947,V4_right_mean,V4_right_mean,0.38193790000302386,0.08022332219936831,1,0,0.018788794966400957,0.44242530892327014,1,,,,,,,96,96,105,124,103,10,serial,res-univariate,2.0,1,2
7948,V4_right_mean,V4_right_mean,0.40497025069967507,0.07245923829190279,1,0,-0.03947308511598874,0.42273980583180615,1,,,,,,,96,96,105,124,103,10,random,res-univariate,2.0,1,2
7949,V4_right_mean,V4_right_mean,0.405538736897073,0.030073183647512745,1,19,0.00585156948822011,0.4479453843506395,1,,,,,,,96,96,105,124,103,25,serial,res-univariate,2.0,1,2
7950,V4_right_mean,V4_right_mean,0.45613197708568665,0.03436462701180984,1,19,0.07125853878379937,0.4777744059866421,1,,,,,,,96,96,105,124,103,25,random,res-univariate,2.0,1,2
7951,V4_right_mean,V4_right_mean,0.42075390057347023,0.024071424985697983,1,19,-0.009579258993789698,0.441786805177758,1,,,,,,,96,96,105,124,103,50,serial,res-univariate,2.0,1,2
7952,V4_right_mean,V4_right_mean,0.5983248719439198,0.1406948814805273,1,0,0.4980707394842657,0.6284052261344876,1,,,,,,,96,96,105,124,103,5,serial,res-univariate,2.0,1,4
7953,V4_right_mean,V3_left_mean,0.22673117832525208,0.16130113349571853,0,0,-0.2273084693342928,0.29776443975887446,1,,,,,,,96,96,105,124,103,5,random,res-univariate,2.0,1,4
7954,V4_right_mean,V4_right_mean,0.407680083131298,0.07097951859788651,1,0,0.013785814999106225,0.4446540083261684,1,,,,,,,96,96,105,124,103,10,serial,res-univariate,2.0,1,4
7955,V4_right_mean,V4_right_mean,0.34404770128873613,0.08348484420878703,1,0,-0.14827493093406136,0.36519821574359673,1,,,,,,,96,96,105,124,103,10,random,res-univariate,2.0,1,4
7956,V4_right_mean,V4_right_mean,0.38401719610579366,0.03322098484898022,1,19,-0.07053088106366925,0.4141433780062124,1,,,,,,,96,96,105,124,103,25,serial,res-univariate,2.0,1,4
7957,V4_right_mean,V4_right_mean,0.3999239905653006,0.05039530361133049,1,18,-0.0023258611292253126,0.4437414280040928,1,,,,,,,96,96,105,124,103,25,random,res-univariate,2.0,1,4
7958,V4_right_mean,V4_right_mean,0.4201832490998069,0.02860246100768756,1,19,-0.002025428687871756,0.4452964122423956,1,,,,,,,96,96,105,124,103,50,serial,res-univariate,2.0,1,4
7959,V4_right_mean,V4_right_mean,0.2053382971551193,0.09070462797181109,1,0,-0.3750101290101832,0.24404113101766464,1,,,,,,,96,96,105,124,103,5,serial,res-univariate,2.0,1,8
7960,V4_right_mean,MT+MST_right_mean,0.4126892266690671,0.2652885078899019,0,0,0.08173246873136451,0.47641199282191304,1,,,,,,,96,96,105,124,103,5,random,res-univariate,2.0,1,8
7961,V4_right_mean,V4_right_mean,0.28303545985515566,0.07417963914363723,1,0,-0.2633043539985953,0.32741190088031613,1,,,,,,,96,96,105,124,103,10,serial,res-univariate,2.0,1,8
7962,V4_right_mean,V4_right_mean,0.474369213245091,0.06677016254458362,1,0,0.11014834388961171,0.4917078000618986,1,,,,,,,96,96,105,124,103,10,random,res-univariate,2.0,1,8
7963,V4_right_mean,V4_right_mean,0.39369535700450903,0.03768071571058652,1,19,-0.053489179867991746,0.42207832202678197,1,,,,,,,96,96,105,124,103,25,serial,res-univariate,2.0,1,8
7964,V4_right_mean,V4_right_mean,0.45275555946171697,0.03329300859276071,1,19,0.04832922800358719,0.4674025739255115,1,,,,,,,96,96,105,124,103,25,random,res-univariate,2.0,1,8
7965,V4_right_mean,V4_right_mean,0.4371354702240265,0.019746827116976208,1,19,0.023631869857779726,0.45708794913979706,1,,,,,,,96,96,105,124,103,50,serial,res-univariate,2.0,1,8
7966,V4_right_mean,V3_right_mean,0.3299335504536562,0.14693752541123084,0,0,-0.010238295202109468,0.3647716887713818,1,,,,,,,96,96,105,124,103,5,serial,res-univariate,2.0,1,16
7967,V4_right_mean,V4_right_mean,0.42915068449410315,0.07045195982458538,1,0,0.22358846596380125,0.4799835419124633,1,,,,,,,96,96,105,124,103,5,random,res-univariate,2.0,1,16
7968,V4_right_mean,V4_right_mean,0.461186755509274,0.09760115629557527,1,0,0.1080009393721351,0.4855591786510029,1,,,,,,,96,96,105,124,103,10,serial,res-univariate,2.0,1,16
7969,V4_right_mean,V4_right_mean,0.5958069672499094,0.09606709315880621,1,0,0.3432867915172499,0.607639582754545,1,,,,,,,96,96,105,124,103,10,random,res-univariate,2.0,1,16
7970,V4_right_mean,V4_right_mean,0.4901356317895644,0.0391343301678999,1,19,0.13746388092300288,0.507147945316869,1,,,,,,,96,96,105,124,103,25,serial,res-univariate,2.0,1,16
7971,V4_right_mean,V4_right_mean,0.5073336467218896,0.04450819551752973,1,19,0.1616599134131111,0.5216857930913266,1,,,,,,,96,96,105,124,103,25,random,res-univariate,2.0,1,16
7972,V4_right_mean,V4_right_mean,0.5241697189755274,0.028139745739140926,1,19,0.18835564907318753,0.5343632188864209,1,,,,,,,96,96,105,124,103,50,serial,res-univariate,2.0,1,16
7973,V4_right_mean,V4_right_mean,0.45073801357364085,0.16290489548459255,1,0,0.17281728498982374,0.4693325759450016,1,,,,,,,96,96,105,124,103,5,serial,res-univariate,2.0,1,32
7974,V4_right_mean,V4_right_mean,0.48241904525383755,0.17193357977865975,1,0,0.249268610213356,0.5066660059517845,1,,,,,,,96,96,105,124,103,5,random,res-univariate,2.0,1,32
7975,V4_right_mean,V4_right_mean,0.7144659067578326,0.12015253551429582,1,0,0.5564528784850906,0.7300230046229231,1,,,,,,,96,96,105,124,103,10,serial,res-univariate,2.0,1,32
7976,V4_right_mean,V4_right_mean,0.6017570447863341,0.0969456957382159,1,0,0.3664367683433716,0.6205077466393127,1,,,,,,,96,96,105,124,103,10,random,res-univariate,2.0,1,32
7977,V4_right_mean,V4_right_mean,0.6388557280696614,0.04590088897537781,1,19,0.41289141319921885,0.6498349526305723,1,,,,,,,96,96,105,124,103,25,serial,res-univariate,2.0,1,32
7978,V4_right_mean,V4_right_mean,0.6207915895368648,0.034067572605303256,1,19,0.3706591511665454,0.6257331769491192,1,,,,,,,96,96,105,124,103,25,random,res-univariate,2.0,1,32
7979,V4_right_mean,V4_right_mean,0.6329716451449324,0.027731765232790247,1,19,0.39431033145685046,0.6397855073133236,1,,,,,,,96,96,105,124,103,50,serial,res-univariate,2.0,1,32
7980,FFC_left_mean,V2_left_mean,0.4797570615291055,0.22611601343874227,0,0,0.2914013789487587,0.5541627330019427,1,,,,,,,55,49,33,49,47,5,serial,res-univariate,2.0,1,2
7981,FFC_left_mean,FFC_left_mean,0.3023790441709849,0.10333801074969655,1,0,-0.11785317503634075,0.32514674750971373,1,,,,,,,55,49,33,49,47,5,random,res-univariate,2.0,1,2
7982,FFC_left_mean,FFC_left_mean,0.42504682735252064,0.08062376996868521,1,0,0.08075357271524992,0.47679910922656565,1,,,,,,,55,49,33,49,47,10,serial,res-univariate,2.0,1,2
7983,FFC_left_mean,FFC_left_mean,0.2934575291637711,0.1161193923629316,1,0,-0.060650446249095526,0.409661184319703,1,,,,,,,55,49,33,49,47,10,random,res-univariate,2.0,1,2
7984,FFC_left_mean,FFC_left_mean,0.41834187363592906,0.033823728099078715,1,19,0.027114470886175846,0.45600879177632225,1,,,,,,,55,49,33,49,47,25,serial,res-univariate,2.0,1,2
