,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
10201,FFC_left,IT_left,0.05619227505776718,0.14741221032892748,0,0,-0.029502418701810078,0.424117595686695,1,0.9409040597494476,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,1,2
10202,FFC_left,VMV_left,0.12144254326564392,0.05788554257721369,0,0,-0.11184201968445581,0.3944065124048508,1,0.005456896743115891,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,1,2
10203,FFC_left,IT_left,0.06721123722519828,0.04589646037801815,0,0,-0.03911866463584721,0.42871714494322155,1,0.4343008434826445,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,1,2
10204,FFC_left,IT_left,0.04546018759654614,0.03365496387965748,0,0,-0.05703133989227705,0.421059063935255,1,0.164521001847735,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,1,2
10205,FFC_left,IT_right,0.19231019175792402,0.15246845195996797,0,0,0.32863339852213175,0.5727727669600391,0,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,1,4
10206,FFC_left,PHA_right,-0.02254109058898199,0.07726362242197353,0,0,-0.1152977012675878,0.38061199517936334,1,0.7245543389600329,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,1,4
10207,FFC_left,FFC_right,0.11927057061786338,0.05682978345744708,0,0,-0.07425448274928462,0.41229695730360516,1,0.05811299030556194,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,1,4
10208,FFC_left,FFC_left,0.037411123489785716,0.06505850107866103,1,0,-0.07318237379625242,0.41276532537705385,1,0.11386397817060878,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,1,4
10209,FFC_left,FFC_right,0.06980582418421387,0.06526929570129647,0,0,-0.04932769875206652,0.4240012702472587,1,0.010045731471962638,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,1,4
10210,FFC_left,FFC_right,0.0897153195735745,0.16448947664394922,0,0,0.06626967390154896,0.4262460584284493,1,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,1,8
10211,FFC_left,IT_left,0.11267032982332655,0.09795879495511595,0,0,-0.0302184935468657,0.4249382030486365,1,0.946618683803538,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,1,8
10212,FFC_left,IT_right,0.1045598646810756,0.06913903656443485,0,0,-0.11227070807398207,0.3956133600284473,1,0.007354138870770521,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,1,8
10213,FFC_left,IT_left,0.10341154329367283,0.06358978848891125,0,0,-0.07024278583770442,0.41397789295886583,1,0.15798098218112155,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,1,8
10214,FFC_left,MT+MST_left,0.08706954016067407,0.040414040593313466,0,0,-0.10476415568399437,0.4005174552748566,1,0.0002791997736959484,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,1,8
10215,FFC_left,FFC_right,0.29345986731465123,0.14758935455065167,0,0,-0.04034894466127657,0.38013303448945107,1,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,1,16
10216,FFC_left,IT_left,-0.05602830141186335,0.08729977649637949,0,0,0.060976327045311536,0.4554662306564218,0,0.26327928143366974,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,1,16
